index,Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Mean of T,Variance of T,Region of Failure
5041,2,980,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5042,3,0,-1.0,-1.0,5893.6,3,50.0,980.3948612244983,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
5043,4,0,-1.0,-1.0,5893.6,4,50.0,980.3948612244983,20,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
5044,5,0,-1.0,-1.0,5893.6,5,50.0,980.3948612244983,34,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
5045,6,0,-1.0,-1.0,5893.6,6,50.0,980.3948612244983,41,50.0,4624.0,4624,1269.6000000000004,0.0,1,1,2,2,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.8333333333333333,1.1388888888888893,"[0, 3, 2, 2, 3, 1]"
5046,7,0,-1.0,-1.0,5893.6,-1,50.0,980.3948612244983,39,50.0,5894.0,5894,-0.3999999999996362,0.0,1,1,2,3,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.9999999999999998,1.1428571428571432,"[0, 3, 2, 2, 3, 1, 3]"
5047,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5048,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,34,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
5049,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,20,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 3, 2]"
5050,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,41,50.0,4621.0,4621,1272.6000000000004,0.0,1,1,1,2,0.2,0.2,0.2,0.4,1.8000000000000003,1.3599999999999985,"[0, 3, 3, 2, 1]"
5051,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,33,50.0,4624.0,4624,1269.6000000000004,0.0,1,1,1,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,2.0,1.333333333333333,"[0, 3, 3, 2, 1, 3]"
5052,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,14,50.0,5894.0,5894,-0.3999999999996362,0.0,1,1,2,3,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.9999999999999998,1.1428571428571432,"[0, 3, 3, 2, 1, 3, 2]"
5053,2,961,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5054,3,0,-1.0,-1.0,5893.6,3,50.0,961.1849899987702,41,50.0,4623.0,4623,1270.6000000000004,0.0,1,1,0,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,1.5555555555555558,"[0, 3, 1]"
5055,4,0,-1.0,-1.0,5893.6,4,50.0,961.1849899987702,20,50.0,4623.0,4623,1270.6000000000004,0.0,1,1,1,1,0.25,0.25,0.25,0.25,1.5,1.25,"[0, 3, 1, 2]"
5056,5,0,-1.0,-1.0,5893.6,5,50.0,961.1849899987702,37,50.0,4622.0,4622,1271.6000000000004,0.0,1,1,1,2,0.2,0.2,0.2,0.4,1.8000000000000003,1.3599999999999985,"[0, 3, 1, 2, 3]"
5057,6,0,-1.0,-1.0,5893.6,6,50.0,961.1849899987702,14,50.0,4625.0,4625,1268.6000000000004,0.0,1,1,2,2,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.8333333333333333,1.1388888888888893,"[0, 3, 1, 2, 3, 2]"
5058,7,0,-1.0,-1.0,5893.6,-1,50.0,961.1849899987702,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,1,2,3,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.9999999999999998,1.1428571428571432,"[0, 3, 1, 2, 3, 2, 3]"
5059,2,814,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5060,3,0,-1.0,-1.0,5893.6,3,50.0,814.3362408846982,20,50.0,4622.0,4622,1271.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
5061,4,0,-1.0,-1.0,5893.6,4,50.0,814.3362408846982,14,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
5062,5,0,-1.0,-1.0,5893.6,5,50.0,814.3362408846982,33,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
5063,6,0,-1.0,-1.0,5893.6,6,50.0,814.3362408846982,34,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
5064,7,0,-1.0,-1.0,5893.6,-1,50.0,814.3362408846982,39,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 2, 2, 3, 3, 3]"
5065,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5066,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
5067,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,37,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 2, 3]"
5068,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,34,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 2, 3, 3]"
5069,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,20,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 3, 3, 2]"
5070,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 2, 3, 3, 2, 3]"
5071,2,961,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5072,3,0,-1.0,-1.0,5893.6,3,50.0,961.1849899987658,34,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
5073,4,0,-1.0,-1.0,5893.6,4,50.0,961.1849899987658,33,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,3,0.25,0.0,0.0,0.75,2.25,1.6875,"[0, 3, 3, 3]"
5074,5,0,-1.0,-1.0,5893.6,5,50.0,961.1849899987658,20,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 3, 3, 2]"
5075,6,0,-1.0,-1.0,5893.6,6,50.0,961.1849899987658,14,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 3, 3, 2, 2]"
5076,7,0,-1.0,-1.0,5893.6,7,50.0,961.1849899987658,39,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 3, 3, 2, 2, 3]"
5077,8,0,-1.0,-1.0,5893.6,-1,50.0,961.1849899987658,37,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,5,0.125,0.0,0.25,0.625,2.375,0.984375,"[0, 3, 3, 3, 2, 2, 3, 3]"
5078,2,980,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5079,3,0,-1.0,-1.0,5893.6,3,50.0,980.3948612244975,34,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
5080,4,0,-1.0,-1.0,5893.6,4,50.0,980.3948612244975,37,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,0,3,0.25,0.0,0.0,0.75,2.25,1.6875,"[0, 3, 3, 3]"
5081,5,0,-1.0,-1.0,5893.6,5,50.0,980.3948612244975,41,50.0,4621.0,4621,1272.6000000000004,0.0,1,1,0,3,0.2,0.2,0.0,0.6,1.9999999999999998,1.6000000000000005,"[0, 3, 3, 3, 1]"
5082,6,0,-1.0,-1.0,5893.6,6,50.0,980.3948612244975,39,50.0,4624.0,4624,1269.6000000000004,0.0,1,1,0,4,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,2.1666666666666665,1.4722222222222232,"[0, 3, 3, 3, 1, 3]"
5083,7,0,-1.0,-1.0,5893.6,-1,50.0,980.3948612244975,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,1,0,5,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143,2.2857142857142856,1.3469387755102051,"[0, 3, 3, 3, 1, 3, 3]"
5084,2,1038,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4619.0,4619,1274.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5085,3,0,-1.0,-1.0,5893.6,3,50.0,1038.0000000000007,20,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
5086,4,0,-1.0,-1.0,5893.6,4,50.0,1038.0000000000007,14,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
5087,5,0,-1.0,-1.0,5893.6,5,50.0,1038.0000000000007,34,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
5088,6,0,-1.0,-1.0,5893.6,-1,50.0,1038.0000000000007,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
5089,2,1794,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5090,3,0,-1.0,-1.0,5893.6,3,50.0,1794.731102109196,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
5091,4,0,-1.0,-1.0,5893.6,4,50.0,1794.731102109196,20,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
5092,5,0,-1.0,-1.0,5893.6,5,50.0,1794.731102109196,33,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
5093,6,0,-1.0,-1.0,5893.6,-1,50.0,1794.731102109196,37,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
5094,2,1794,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5095,3,0,-1.0,-1.0,5893.6,3,50.0,1794.731102109196,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
5096,4,0,-1.0,-1.0,5893.6,4,50.0,1794.731102109196,20,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
5097,5,0,-1.0,-1.0,5893.6,5,50.0,1794.731102109196,37,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
5098,6,0,-1.0,-1.0,5893.6,6,50.0,1794.731102109196,39,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
5099,7,0,-1.0,-1.0,5893.6,-1,50.0,1794.731102109196,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 2, 2, 3, 3, 3]"
5100,2,814,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5101,3,0,-1.0,-1.0,5893.6,3,50.0,814.3362408846982,33,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
5102,4,0,-1.0,-1.0,5893.6,4,50.0,814.3362408846982,14,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 3, 2]"
5103,5,0,-1.0,-1.0,5893.6,5,50.0,814.3362408846982,39,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 3, 2, 3]"
5104,6,0,-1.0,-1.0,5893.6,6,50.0,814.3362408846982,34,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,1,4,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,2.3333333333333335,1.2222222222222214,"[0, 3, 3, 2, 3, 3]"
5105,7,0,-1.0,-1.0,5893.6,-1,50.0,814.3362408846982,20,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 3, 2, 3, 3, 2]"
5106,2,1038,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4620.0,4620,1273.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5107,3,0,-1.0,-1.0,5893.6,3,50.0,1038.0000000000007,34,50.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
5108,4,0,-1.0,-1.0,5893.6,4,50.0,1038.0000000000007,33,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,3,0.25,0.0,0.0,0.75,2.25,1.6875,"[0, 3, 3, 3]"
5109,5,0,-1.0,-1.0,5893.6,-1,50.0,1038.0000000000007,20,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 3, 3, 2]"
5110,2,980,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5111,3,0,-1.0,-1.0,5893.6,3,50.0,980.3948612244983,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
5112,4,0,-1.0,-1.0,5893.6,4,50.0,980.3948612244983,33,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 2, 3]"
5113,5,0,-1.0,-1.0,5893.6,5,50.0,980.3948612244983,37,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 2, 3, 3]"
5114,6,0,-1.0,-1.0,5893.6,6,50.0,980.3948612244983,34,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,1,4,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,2.3333333333333335,1.2222222222222214,"[0, 3, 2, 3, 3, 3]"
5115,7,0,-1.0,-1.0,5893.6,-1,50.0,980.3948612244983,20,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 2, 3, 3, 3, 2]"
5116,2,1794,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5117,3,0,-1.0,-1.0,5893.6,3,50.0,1794.731102109196,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
5118,4,0,-1.0,-1.0,5893.6,4,50.0,1794.731102109196,20,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
5119,5,0,-1.0,-1.0,5893.6,5,50.0,1794.731102109196,33,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
5120,6,0,-1.0,-1.0,5893.6,-1,50.0,1794.731102109196,37,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
5121,2,1038,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4620.0,4620,1273.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5122,3,0,-1.0,-1.0,5893.6,3,50.0,1038.0000000000007,34,50.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
5123,4,0,-1.0,-1.0,5893.6,4,50.0,1038.0000000000007,33,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,3,0.25,0.0,0.0,0.75,2.25,1.6875,"[0, 3, 3, 3]"
5124,5,0,-1.0,-1.0,5893.6,-1,50.0,1038.0000000000007,20,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 3, 3, 2]"
5125,2,1794,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5126,3,0,-1.0,-1.0,5893.6,3,50.0,1794.731102109196,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
5127,4,0,-1.0,-1.0,5893.6,4,50.0,1794.731102109196,20,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
5128,5,0,-1.0,-1.0,5893.6,5,50.0,1794.731102109196,39,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
5129,6,0,-1.0,-1.0,5893.6,6,50.0,1794.731102109196,34,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
5130,7,0,-1.0,-1.0,5893.6,-1,50.0,1794.731102109196,37,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 2, 2, 3, 3, 3]"
5131,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5132,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,33,50.0,4618.0,4618,1275.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
5133,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,37,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,0,3,0.25,0.0,0.0,0.75,2.25,1.6875,"[0, 3, 3, 3]"
5134,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,41,50.0,4624.0,4624,1269.6000000000004,0.0,1,1,0,3,0.2,0.2,0.0,0.6,1.9999999999999998,1.6000000000000005,"[0, 3, 3, 3, 1]"
5135,6,0,-1.0,-1.0,5893.6,-1,50.0,800.0,14,50.0,5894.0,5894,-0.3999999999996362,0.0,1,1,1,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,2.0,1.333333333333333,"[0, 3, 3, 3, 1, 2]"
5136,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5137,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
5138,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,33,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 2, 3]"
5139,5,0,-1.0,-1.0,5893.6,-1,50.0,800.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 3, 2]"
5140,2,1038,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4619.0,4619,1274.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5141,3,0,-1.0,-1.0,5893.6,3,50.0,1038.0000000000007,20,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
5142,4,0,-1.0,-1.0,5893.6,4,50.0,1038.0000000000007,34,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 2, 3]"
5143,5,0,-1.0,-1.0,5893.6,-1,50.0,1038.0000000000007,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 2, 3, 3]"
5144,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5145,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,41,50.0,4624.0,4624,1269.6000000000004,0.0,1,1,0,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,1.5555555555555558,"[0, 3, 1]"
5146,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,1,1,1,1,0.25,0.25,0.25,0.25,1.5,1.25,"[0, 3, 1, 2]"
5147,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,37,50.0,4621.0,4621,1272.6000000000004,0.0,1,1,1,2,0.2,0.2,0.2,0.4,1.8000000000000003,1.3599999999999985,"[0, 3, 1, 2, 3]"
5148,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,34,50.0,4624.0,4624,1269.6000000000004,0.0,1,1,1,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,2.0,1.333333333333333,"[0, 3, 1, 2, 3, 3]"
5149,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,39,50.0,5894.0,5894,-0.3999999999996362,0.0,1,1,1,4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,2.142857142857143,1.2653061224489797,"[0, 3, 1, 2, 3, 3, 3]"
5150,2,961,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
5151,3,0,-1.0,-1.0,5893.6,3,50.0,961.1849899987658,34,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
5152,4,0,-1.0,-1.0,5893.6,4,50.0,961.1849899987658,33,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,3,0.25,0.0,0.0,0.75,2.25,1.6875,"[0, 3, 3, 3]"
5153,5,0,-1.0,-1.0,5893.6,5,50.0,961.1849899987658,37,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,4,0.2,0.0,0.0,0.8,2.4000000000000004,1.4399999999999986,"[0, 3, 3, 3, 3]"
