index,Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Mean of T,Variance of T,Region of Failure
111,3,0,-1.0,-1.0,5893.6,3,50.0,50.0,41,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,2,0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666665,0.22222222222222276,"[2, 2, 1]"
112,4,0,-1.0,-1.0,5893.6,4,50.0,50.0,34,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,2,1,0.0,0.25,0.5,0.25,2.0,0.5,"[2, 2, 1, 3]"
113,5,0,-1.0,-1.0,5893.6,5,50.0,50.0,39,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,2,2,0.0,0.2,0.4,0.4,2.2,0.5599999999999996,"[2, 2, 1, 3, 3]"
114,6,0,-1.0,-1.0,5893.6,-1,50.0,50.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,2,3,0.0,0.16666666666666666,0.3333333333333333,0.5,2.333333333333333,0.5555555555555571,"[2, 2, 1, 3, 3, 3]"
115,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
116,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,41,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,2,0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666665,0.22222222222222276,"[2, 2, 1]"
117,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,3,0,0.0,0.25,0.75,0.0,1.75,0.1875,"[2, 2, 1, 2]"
118,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,4,0,0.0,0.2,0.8,0.0,1.8,0.16000000000000014,"[2, 2, 1, 2, 2]"
119,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,33,50.0,4626.0,4626,1267.6000000000004,0.0,0,1,4,1,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,2.0,0.33333333333333304,"[2, 2, 1, 2, 2, 3]"
120,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,4,2,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.142857142857143,0.4081632653061229,"[2, 2, 1, 2, 2, 3, 3]"
121,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
122,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,41,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,2,0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666665,0.22222222222222276,"[2, 2, 1]"
123,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,34,50.0,4620.0,4620,1273.6000000000004,0.0,0,1,2,1,0.0,0.25,0.5,0.25,2.0,0.5,"[2, 2, 1, 3]"
124,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,39,50.0,4618.0,4618,1275.6000000000004,0.0,0,1,2,2,0.0,0.2,0.4,0.4,2.2,0.5599999999999996,"[2, 2, 1, 3, 3]"
125,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,20,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,3,2,0.0,0.16666666666666666,0.5,0.3333333333333333,2.166666666666667,0.47222222222222054,"[2, 2, 1, 3, 3, 2]"
126,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,3,3,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,2.2857142857142856,0.4897959183673466,"[2, 2, 1, 3, 3, 2, 3]"
127,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
128,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,20,50.0,4622.0,4622,1271.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
129,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,4,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2, 2]"
130,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,34,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,4,1,0.0,0.0,0.8,0.2,2.2,0.15999999999999925,"[2, 2, 2, 2, 3]"
131,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,37,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 2, 2, 3, 3]"
132,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,39,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 2, 2, 3, 3, 3]"
133,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
134,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
135,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,37,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 2, 3]"
136,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,39,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 2, 3, 3]"
137,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,41,50.0,4625.0,4625,1268.6000000000004,0.0,0,1,3,2,0.0,0.16666666666666666,0.5,0.3333333333333333,2.166666666666667,0.47222222222222054,"[2, 2, 2, 3, 3, 1]"
138,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,3,3,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,2.2857142857142856,0.4897959183673466,"[2, 2, 2, 3, 3, 1, 3]"
139,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
140,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
141,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,34,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 2, 3]"
142,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,33,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 2, 3, 3]"
143,6,0,-1.0,-1.0,5893.6,-1,50.0,400.0,39,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,3,3,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 2, 3, 3, 3]"
144,2,50,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
145,3,0,-1.0,-1.0,5893.6,3,50.0,50.0,33,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
146,4,0,-1.0,-1.0,5893.6,4,50.0,50.0,37,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,2,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 3, 3]"
147,5,0,-1.0,-1.0,5893.6,-1,50.0,50.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 3, 3, 2]"
148,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
149,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,20,50.0,4622.0,4622,1271.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
150,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,4,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2, 2]"
151,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,33,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,4,1,0.0,0.0,0.8,0.2,2.2,0.15999999999999925,"[2, 2, 2, 2, 3]"
152,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,39,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 2, 2, 3, 3]"
153,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 2, 2, 3, 3, 3]"
154,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
155,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,41,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,2,0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666665,0.22222222222222276,"[2, 2, 1]"
156,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,3,0,0.0,0.25,0.75,0.0,1.75,0.1875,"[2, 2, 1, 2]"
157,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,34,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,3,1,0.0,0.2,0.6,0.2,2.0,0.40000000000000036,"[2, 2, 1, 2, 3]"
158,6,0,-1.0,-1.0,5893.6,-1,50.0,400.0,39,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,3,2,0.0,0.16666666666666666,0.5,0.3333333333333333,2.166666666666667,0.47222222222222054,"[2, 2, 1, 2, 3, 3]"
159,2,100,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
160,3,0,-1.0,-1.0,5893.6,3,50.0,100.0,37,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
161,4,0,-1.0,-1.0,5893.6,4,50.0,100.0,33,50.0,4617.0,4617,1276.6000000000004,0.0,0,0,2,2,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 3, 3]"
162,5,0,-1.0,-1.0,5893.6,5,50.0,100.0,34,50.0,4620.0,4620,1273.6000000000004,0.0,0,0,2,3,0.0,0.0,0.4,0.6,2.5999999999999996,0.240000000000002,"[2, 2, 3, 3, 3]"
163,6,0,-1.0,-1.0,5893.6,6,50.0,100.0,14,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,3,3,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 3, 3, 3, 2]"
164,7,0,-1.0,-1.0,5893.6,-1,50.0,100.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 3, 3, 3, 2, 2]"
165,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
166,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,39,50.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
167,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 3, 2]"
168,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,4,1,0.0,0.0,0.8,0.2,2.2,0.15999999999999925,"[2, 2, 3, 2, 2]"
169,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,37,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3, 2, 2, 3]"
170,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 3, 2, 2, 3, 3]"
171,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
172,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,33,50.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
173,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 3, 2]"
174,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,39,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 3, 2, 3]"
175,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,20,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3, 2, 3, 2]"
176,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 3, 2, 3, 2, 3]"
177,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
178,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
179,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,41,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,3,0,0.0,0.25,0.75,0.0,1.75,0.1875,"[2, 2, 2, 1]"
180,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,37,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,3,1,0.0,0.2,0.6,0.2,2.0,0.40000000000000036,"[2, 2, 2, 1, 3]"
181,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,34,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,3,2,0.0,0.16666666666666666,0.5,0.3333333333333333,2.166666666666667,0.47222222222222054,"[2, 2, 2, 1, 3, 3]"
182,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,39,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,3,3,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,2.2857142857142856,0.4897959183673466,"[2, 2, 2, 1, 3, 3, 3]"
183,2,100,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
184,3,0,-1.0,-1.0,5893.6,3,50.0,100.0,37,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
185,4,0,-1.0,-1.0,5893.6,4,50.0,100.0,33,50.0,4617.0,4617,1276.6000000000004,0.0,0,0,2,2,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 3, 3]"
186,5,0,-1.0,-1.0,5893.6,5,50.0,100.0,34,50.0,4620.0,4620,1273.6000000000004,0.0,0,0,2,3,0.0,0.0,0.4,0.6,2.5999999999999996,0.240000000000002,"[2, 2, 3, 3, 3]"
187,6,0,-1.0,-1.0,5893.6,6,50.0,100.0,14,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,3,3,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 3, 3, 3, 2]"
188,7,0,-1.0,-1.0,5893.6,-1,50.0,100.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 3, 3, 3, 2, 2]"
189,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
190,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,33,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
191,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 3, 2]"
192,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,37,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 3, 2, 3]"
193,6,0,-1.0,-1.0,5893.6,-1,50.0,400.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3, 2, 3, 2]"
194,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
195,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
196,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,41,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,3,0,0.0,0.25,0.75,0.0,1.75,0.1875,"[2, 2, 2, 1]"
197,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,34,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,3,1,0.0,0.2,0.6,0.2,2.0,0.40000000000000036,"[2, 2, 2, 1, 3]"
198,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,20,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,4,1,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,2.0,0.33333333333333304,"[2, 2, 2, 1, 3, 2]"
199,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,39,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,4,2,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.142857142857143,0.4081632653061229,"[2, 2, 2, 1, 3, 2, 3]"
200,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
201,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,37,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
202,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,34,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,2,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 3, 3]"
203,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,39,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,2,3,0.0,0.0,0.4,0.6,2.5999999999999996,0.240000000000002,"[2, 2, 3, 3, 3]"
204,6,0,-1.0,-1.0,5893.6,-1,50.0,800.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,3,3,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 3, 3, 3, 2]"
205,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
206,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,34,50.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
207,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 3, 2]"
208,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,4,1,0.0,0.0,0.8,0.2,2.2,0.15999999999999925,"[2, 2, 3, 2, 2]"
209,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,37,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3, 2, 2, 3]"
210,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 3, 2, 2, 3, 3]"
211,2,804,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
212,3,0,-1.0,-1.0,5893.6,3,50.0,804.8502436360034,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
213,4,0,-1.0,-1.0,5893.6,4,50.0,804.8502436360034,37,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 2, 3]"
214,5,0,-1.0,-1.0,5893.6,-1,50.0,804.8502436360034,33,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 2, 3, 3]"
215,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
216,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,33,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
217,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 3, 2]"
218,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,37,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 3, 2, 3]"
219,6,0,-1.0,-1.0,5893.6,-1,50.0,400.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3, 2, 3, 2]"
220,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
221,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
222,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,37,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 2, 3]"
223,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,34,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 2, 3, 3]"
224,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,33,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,3,3,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 2, 3, 3, 3]"
225,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 2, 3, 3, 3, 2]"
226,2,804,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4619.0,4619,1274.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
227,3,0,-1.0,-1.0,5893.6,3,50.0,804.8502436360034,20,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
228,4,0,-1.0,-1.0,5893.6,4,50.0,804.8502436360034,39,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 2, 3]"
229,5,0,-1.0,-1.0,5893.6,5,50.0,804.8502436360034,41,50.0,4622.0,4622,1271.6000000000004,0.0,0,1,3,1,0.0,0.2,0.6,0.2,2.0,0.40000000000000036,"[2, 2, 2, 3, 1]"
